Feature,Importance
VR1_A_base,4.687905565571511e-05
ETA_epsilon_2_base,4.686411543607795e-05
GGI6_ligand,4.682939191059675e-05
JGT10_base,4.674276010078003e-05
TIC3_base,4.673509184642519e-05
ATSC6p_base,4.671637907105902e-05
MWC04_base,4.667075283986334e-05
ATSC5pe_aryl,4.663606333346803e-05
ATSC8m_base,4.661385605572131e-05
VE2_D_ligand,4.660599202238864e-05
AATS1pe_aryl,4.656005442547643e-05
ATS2p_base,4.651155179637454e-05
Mse_additive,4.649367620826893e-05
nAtom_base,4.648450888662954e-05
Mare_additive,4.647858681047785e-05
RotRatio_aryl,4.647016720223413e-05
ATSC7s_ligand,4.646553265358736e-05
AATS0m_additive,4.638602265994848e-05
TIC1_product,4.638134113335716e-05
CIC0_additive,4.637771156762405e-05
TIC4_base,4.637365440548573e-05
VR3_Dzse_aryl,4.637142410495685e-05
CIC4_additive,4.632344274494126e-05
MATS6v_ligand,4.625137884904409e-05
ATS7dv_additive,4.624928028647925e-05
AATSC1Z_aryl,4.623320205705446e-05
MATS7are_ligand,4.62153262531639e-05
GATS7d_product,4.621114883158505e-05
Xp-4d_base,4.62097819698988e-05
Xp-4dv_base,4.620644529676206e-05
MWC09_base,4.617964759453426e-05
ATS8i_product,4.616488136183219e-05
SMR_VSA7_ligand,4.615600426692702e-05
SMR_VSA4_base,4.612281103855046e-05
EState_VSA1_base,4.610659024797897e-05
AATSC4Z_ligand,4.609747101198716e-05
ATSC8dv_base,4.60585249853624e-05
AATS7p_product,4.605421044722919e-05
ATS7p_base,4.605415268506163e-05
SsCH3_aryl,4.604085759530473e-05
ATS2m_additive,4.599378812654444e-05
ATSC6dv_ligand,4.594226753958852e-05
VE3_Dzare_additive,4.592145872525616e-05
MATS2m_aryl,4.587557193424605e-05
MATS6v_product,4.585352904977827e-05
ATS8p_product,4.571633814033329e-05
PEOE_VSA12_additive,4.566450270896093e-05
ATS3are_base,4.564687230214971e-05
ATSC6v_ligand,4.563944043615964e-05
GATS1se_base,4.552331754110876e-05
mZagreb1_ligand,4.552031897419477e-05
ATS0s_additive,4.547671231177621e-05
ATSC8se_base,4.544389978229193e-05
nBondsO_base,4.543913160179405e-05
MID_h_base,4.536999299875885e-05
MATS4m_base,4.529700481087449e-05
LogEE_Dzare_additive,4.522918974927421e-05
ATSC8d_base,4.522521013237571e-05
AATS7d_base,4.520305467348773e-05
GATS4se_base,4.517857236600298e-05
NsCH3_base,4.516265981307173e-05
ATS8dv_additive,4.516163436861792e-05
VE1_Dzp_aryl,4.512159684123743e-05
AATS4d_base,4.510021924014005e-05
AATS6d_base,4.500394034359852e-05
MAXdsN_base,4.498518732102405e-05
SMR_VSA3_base,4.496675745909818e-05
AATSC2dv_aryl,4.494456338865485e-05
AATSC2v_product,4.490122728175425e-05
ATSC0v_aryl,4.484592914726811e-05
ATSC5c_base,4.4838725095752e-05
ATS8i_additive,4.4789228513823e-05
AATSC0i_aryl,4.47560200728822e-05
GATS1i_aryl,4.471258869680674e-05
bpol_product,4.470287973958547e-05
MWC06_base,4.469033909606185e-05
nBondsKS_aryl,4.468148079605952e-05
ATSC1s_product,4.467337964265754e-05
SpDiam_A_additive,4.455600340447372e-05
AATS1v_aryl,4.45419029592851e-05
ATSC3i_product,4.45247406387933e-05
VR1_D_additive,4.451913167679066e-05
ATSC6pe_ligand,4.451815037613944e-05
LogEE_Dzpe_additive,4.438991256733397e-05
ETA_eta_additive,4.438417020642201e-05
ATS1m_additive,4.437438932751911e-05
ATSC2v_ligand,4.433103660787521e-05
ATS0d_additive,4.432871115963545e-05
Xp-5d_additive,4.432189806532526e-05
Xp-1d_base,4.430919008462657e-05
AATS4p_base,4.428022531937246e-05
GATS4pe_product,4.425929842946124e-05
VR1_Dzm_additive,4.425022909111049e-05
GATS7v_base,4.422925418909709e-05
ATS7are_base,4.422795039683085e-05
AATSC0s_additive,4.422058463598663e-05
MATS4se_ligand,4.417771494018145e-05
GATS3se_ligand,4.417082446429179e-05
AATS0se_aryl,4.408151190859004e-05
AATS1Z_base,4.407610030802776e-05
ATS6se_additive,4.402388593240466e-05
ATS3i_aryl,4.401030584718889e-05
AATS7s_base,4.400206214485048e-05
AATS7pe_base,4.399361111604558e-05
ATSC8are_base,4.39576262895983e-05
AMID_C_additive,4.394574684032929e-05
ATS2m_base,4.394326906434153e-05
ATS3m_additive,4.391127463295754e-05
ATS0dv_base,4.390721032402226e-05
SM1_Dzv_additive,4.387075311258905e-05
GATS5pe_aryl,4.381789321213797e-05
ATSC1Z_aryl,4.377511764440269e-05
MATS5Z_aryl,4.37377645265235e-05
AETA_eta_FL_base,4.373259237908142e-05
SdssC_additive,4.36225989220467e-05
LogEE_Dzv_additive,4.360109187097319e-05
Sse_aryl,4.358150691910765e-05
VE3_Dzm_base,4.357390552416159e-05
ATSC0c_base,4.35530156157955e-05
ATS2pe_base,4.354274545619306e-05
ATS6m_base,4.354044449024497e-05
GATS1m_base,4.352008951804607e-05
SsCH3_ligand,4.350350465092799e-05
MATS4se_base,4.350016832618873e-05
SsssN_base,4.346921521536579e-05
MATS2v_product,4.343415224136041e-05
ATS2pe_additive,4.341059019252349e-05
ATSC8p_product,4.340556017999582e-05
AMW_additive,4.340319300189018e-05
GATS1p_additive,4.338744506116733e-05
Xpc-5d_additive,4.337917696053488e-05
SsCl_aryl,4.332150370229308e-05
AXp-4dv_base,4.331210461686446e-05
nAromAtom_additive,4.328327929325067e-05
AATSC1Z_base,4.325817519423909e-05
PEOE_VSA9_product,4.325235612516934e-05
ATS8v_base,4.321311716241145e-05
Xch-7dv_aryl,4.320988736280599e-05
ATS2se_additive,4.307583172986257e-05
MIC3_additive,4.304997606750275e-05
GATS3are_product,4.304928842638476e-05
ATS0se_base,4.303000175017603e-05
Mp_additive,4.294469002266913e-05
GATS4are_aryl,4.291392693362739e-05
MATS1are_aryl,4.287420080195899e-05
AATS8pe_ligand,4.287371232918641e-05
VR2_D_additive,4.286428620101412e-05
ATSC2dv_aryl,4.284366303259726e-05
AATSC0se_base,4.283327554435136e-05
nRot_product,4.283138585997391e-05
JGI2_base,4.281625620381053e-05
GGI5_base,4.278396192179058e-05
AATSC0p_additive,4.278072176977892e-05
AATS2are_aryl,4.276917296801018e-05
VR2_Dzpe_ligand,4.271933073587995e-05
VR1_Dzm_base,4.26590693853923e-05
ATS8v_additive,4.261410734458276e-05
AATS3v_ligand,4.259296970880006e-05
MATS4i_base,4.257721009677711e-05
GATS1are_aryl,4.254940898752054e-05
ATS0pe_base,4.252182268442628e-05
ATSC8se_product,4.250114868765859e-05
SLogP_additive,4.248996811301919e-05
ATS4se_aryl,4.248305590952422e-05
VR3_A_base,4.24231926169838e-05
ATSC7i_aryl,4.241261216640814e-05
SpDiam_Dzp_base,4.24083559863456e-05
Mpe_additive,4.240462433684215e-05
nBonds_product,4.23878862160533e-05
GATS3d_aryl,4.231682104322069e-05
SRW08_base,4.230090164547778e-05
MATS1p_aryl,4.227202941203362e-05
ETA_dEpsilon_C_additive,4.226793938953749e-05
ATSC2s_aryl,4.225504212058058e-05
GATS5dv_aryl,4.21950948453667e-05
Mare_aryl,4.21746721909804e-05
AATSC2c_product,4.213856125434627e-05
AATS4pe_base,4.212348967009138e-05
AATSC6d_ligand,4.200738309612137e-05
AATS4s_ligand,4.197214688847561e-05
SpAD_Dzi_additive,4.197126100590689e-05
GATS4m_product,4.196525306621126e-05
ATSC8Z_base,4.186103001903972e-05
ATS8se_additive,4.185129244984262e-05
NaaCH_ligand,4.185024359038094e-05
ETA_beta_additive,4.183602786866642e-05
ATS6dv_base,4.182065008673275e-05
ATS5are_aryl,4.181005167221489e-05
ATS8pe_additive,4.179129734208523e-05
SpDiam_Dzv_product,4.177766820787039e-05
GATS7se_base,4.172603627372419e-05
PEOE_VSA6_additive,4.170036617691041e-05
IC4_additive,4.164460795370643e-05
AATSC1se_product,4.161247822709405e-05
Mi_additive,4.158102680826564e-05
ATSC1m_additive,4.158012695384493e-05
ETA_shape_y_product,4.158010415953974e-05
AETA_eta_FL_aryl,4.154812211768333e-05
ATSC7d_aryl,4.154269957054332e-05
ATS2d_additive,4.149909532564232e-05
MATS1d_aryl,4.147691987897981e-05
ATS2Z_additive,4.144440710552603e-05
ATSC2dv_base,4.140689100377861e-05
AETA_alpha_additive,4.139688550557069e-05
C3SP2_additive,4.135748528717656e-05
JGI6_base,4.129369931425534e-05
apol_product,4.128681891977723e-05
AATSC0se_additive,4.126870896305641e-05
ATS4p_product,4.123587817394779e-05
BCUTc-1l_base,4.121070665693075e-05
AATS7Z_base,4.117910063995203e-05
ATS5pe_base,4.11700279702036e-05
ATSC7s_aryl,4.114269256408228e-05
ATSC2v_base,4.112524401656743e-05
VE3_A_additive,4.10696019990126e-05
GATS5dv_product,4.106622568533316e-05
ATS3pe_additive,4.10604585350478e-05
AATS4v_base,4.105093793908149e-05
Sare_aryl,4.099490282802188e-05
Sv_additive,4.097024621874444e-05
Xch-6dv_ligand,4.096732509458215e-05
AXp-6dv_product,4.095282477950167e-05
GATS7c_ligand,4.089887787017954e-05
MATS1se_aryl,4.086467717057846e-05
AATS7m_base,4.085709674076141e-05
MATS5pe_base,4.083916930954306e-05
ATSC1v_aryl,4.08288892098203e-05
AATSC2se_base,4.080926822225038e-05
VR3_DzZ_aryl,4.080755329964332e-05
Xp-2d_additive,4.077057425692679e-05
AATS0p_base,4.075530203546578e-05
BCUTi-1h_base,4.067618618865169e-05
ATS6are_additive,4.067378151944208e-05
AATS0are_additive,4.064438722648378e-05
ATSC0Z_additive,4.064213703952329e-05
Xp-7dv_additive,4.060093955615554e-05
MW_base,4.057811709848929e-05
ATS2dv_base,4.055980823683992e-05
ETA_beta_s_base,4.051927710002191e-05
AMID_h_base,4.049405675046353e-05
MATS3pe_base,4.048755957249051e-05
ATSC7se_ligand,4.047583195553754e-05
ATSC3s_base,4.038915481762164e-05
SM1_Dzse_aryl,4.035504187444108e-05
ATS2d_base,4.033792760661826e-05
AATS0i_additive,4.031255791393447e-05
MATS3are_base,4.029505515405745e-05
SRW10_base,4.019566661180312e-05
Xpc-6d_additive,4.018002715542317e-05
ATS3Z_base,4.01758439947451e-05
ATSC6i_aryl,4.015600631440247e-05
ATSC5dv_base,4.011713294226674e-05
TMWC10_additive,4.011571911152778e-05
ATS4s_aryl,4.009954863769694e-05
ATSC0i_additive,4.009790180382757e-05
JGI4_product,4.009048006753609e-05
nRot_base,4.00411454756845e-05
SM1_Dzpe_base,4.002346929143465e-05
BCUTp-1h_base,4.000000503168914e-05
ATS2s_additive,3.999854606927182e-05
SM1_Dzi_base,3.999819573556495e-05
ATS6pe_product,3.999177146912039e-05
MDEC-12_product,3.99790223998541e-05
ATSC1are_additive,3.997867121514064e-05
VR2_D_base,3.997289832848005e-05
ATSC6i_ligand,3.995720311943573e-05
ATSC1se_product,3.994705178030678e-05
ATS7dv_base,3.992241275534071e-05
VR3_D_additive,3.990582392742047e-05
SpMax_Dzv_additive,3.985136116160127e-05
MATS3se_product,3.984895827204263e-05
VE1_Dzpe_base,3.977611367512859e-05
GATS2c_base,3.973198554134012e-05
Xch-5d_additive,3.964230125797053e-05
AATSC2m_base,3.959903759025973e-05
piPC3_base,3.958356046611544e-05
ATS6p_product,3.957857909497418e-05
AATSC2d_base,3.956749196574522e-05
AMID_C_aryl,3.953957994039711e-05
nHetero_base,3.953294001146296e-05
GATS1v_additive,3.952908808493431e-05
ATSC1v_ligand,3.947823580911959e-05
AATS3dv_base,3.947273927575536e-05
MATS4pe_product,3.945755993010572e-05
ATS8d_base,3.935818950665443e-05
AATSC6c_product,3.935709807673203e-05
ATS1i_product,3.935043260835166e-05
Xp-7dv_base,3.934913656630071e-05
MWC05_base,3.933395822923525e-05
MWC08_additive,3.932830197321412e-05
SsssN_additive,3.931929123932263e-05
VR2_A_base,3.931384047477067e-05
AATSC2s_aryl,3.929768683145856e-05
ETA_dEpsilon_B_aryl,3.926769413983582e-05
ATSC1pe_aryl,3.923924514003682e-05
RotRatio_base,3.923582811945201e-05
BCUTv-1h_base,3.921462012820261e-05
AATSC5s_base,3.91969957660608e-05
fMF_ligand,3.917864710833516e-05
VMcGowan_product,3.917331611261545e-05
AATSC3s_base,3.91672529237977e-05
MATS1are_additive,3.916566351847637e-05
ATSC1m_aryl,3.912401170276705e-05
AATSC6s_ligand,3.910822069402064e-05
AATS8m_ligand,3.909700531088603e-05
ETA_eta_L_base,3.904583206207447e-05
AATS7v_base,3.901762998752961e-05
AXp-1dv_product,3.898707339972719e-05
GATS7are_base,3.89326269900119e-05
ATS6i_aryl,3.891280577417874e-05
ATS5dv_additive,3.887877454188099e-05
ATS1p_product,3.887373880291265e-05
ATS8pe_base,3.885432316152086e-05
TMPC10_additive,3.879354646152613e-05
AETA_beta_ns_base,3.87901089595741e-05
MID_C_base,3.876650927441812e-05
ATS3pe_base,3.875910252400824e-05
piPC8_additive,3.872500123688032e-05
ATS8s_base,3.865553771349658e-05
IC2_additive,3.864843063196759e-05
ATS5p_aryl,3.862572784719322e-05
VE3_Dzare_base,3.860093235672768e-05
SpMAD_DzZ_ligand,3.857640904404122e-05
GATS3pe_ligand,3.856815586055684e-05
GATS1m_product,3.852730195612904e-05
AATS1are_aryl,3.851369236597184e-05
BCUTZ-1l_base,3.851348071480752e-05
MID_base,3.850021788900178e-05
ATSC5se_base,3.846172594755274e-05
VR3_D_base,3.845323653944232e-05
ETA_beta_base,3.84470443975375e-05
ETA_beta_ns_additive,3.843886114724423e-05
ETA_dAlpha_B_additive,3.837188662399095e-05
AATS7dv_base,3.835743290148985e-05
NsCH3_additive,3.835453702324339e-05
AATSC0pe_additive,3.833738728613142e-05
AATS4dv_base,3.832800374346731e-05
AATS4se_base,3.829716300136539e-05
MATS5c_base,3.828441593678338e-05
SM1_DzZ_base,3.827270887695552e-05
AATSC3c_product,3.826452463492767e-05
AATSC3are_base,3.826410304340695e-05
AATSC5p_aryl,3.822853083434476e-05
ATS5dv_base,3.820238232490979e-05
BCUTc-1h_base,3.819481276641151e-05
Xp-1dv_additive,3.818906655198435e-05
BalabanJ_ligand,3.813013246177624e-05
SpMax_Dzpe_ligand,3.808587013569584e-05
BCUTm-1l_ligand,3.808096027637667e-05
ATS1Z_additive,3.806746688843354e-05
SRW02_base,3.804637962168002e-05
apol_base,3.803911101148982e-05
VR1_Dzm_aryl,3.798722451006559e-05
ATSC6are_aryl,3.797723739477102e-05
nBondsKS_additive,3.795539829186315e-05
GhoseFilter_base,3.792872849178812e-05
MATS8i_product,3.78983970246043e-05
SpMax_A_base,3.788080936282169e-05
ATS6s_aryl,3.774005420329028e-05
ATS1se_base,3.773486582237918e-05
AATSC0p_base,3.765182923544288e-05
VR1_DzZ_aryl,3.763773764684007e-05
Xp-5d_base,3.763672696880923e-05
ATS1pe_aryl,3.762701989456258e-05
GGI2_additive,3.761992222265257e-05
MATS5v_aryl,3.757620066419841e-05
ATSC7are_ligand,3.751333053082916e-05
VE1_A_base,3.751025306596037e-05
ATSC3se_base,3.748738600449937e-05
ATS1v_aryl,3.748490652914636e-05
ATS2are_aryl,3.744739486014666e-05
ATS8m_base,3.743995090796504e-05
MATS5i_product,3.743238270487981e-05
ATSC7pe_ligand,3.743041321594567e-05
GATS7pe_product,3.733958704319353e-05
nBondsD_base,3.729865699268632e-05
ETA_eta_L_aryl,3.72704020620633e-05
MATS6s_ligand,3.719560049847784e-05
Xc-6dv_base,3.717528093843274e-05
ATS5d_aryl,3.717437751148969e-05
AATSC1are_product,3.716030138879533e-05
AATS1Z_additive,3.715542020100117e-05
AETA_eta_R_additive,3.714758010400491e-05
AATS0s_aryl,3.714236246660537e-05
AATS1i_aryl,3.713055438338782e-05
TIC2_product,3.713003618968264e-05
ATSC0pe_additive,3.712829551198425e-05
ATS3s_base,3.710565679672388e-05
VE1_D_base,3.709734304830566e-05
BCUTs-1h_ligand,3.709416591693627e-05
SRW08_additive,3.708906676056256e-05
ZMIC1_product,3.707310303503569e-05
ATSC8d_product,3.706314128214324e-05
AATSC6p_base,3.705860449754252e-05
MATS2i_base,3.702619939393099e-05
ATS8p_base,3.699028766190701e-05
AATS6i_base,3.698038420989313e-05
AATSC1dv_ligand,3.696503601567304e-05
Diameter_base,3.695000021260118e-05
GATS7se_ligand,3.694672029611633e-05
AATSC8p_product,3.692242342816139e-05
TIC1_additive,3.685960758974565e-05
ZMIC5_product,3.682901695157054e-05
AATS1m_base,3.68276530803749e-05
MPC5_additive,3.678388909906283e-05
SlogP_VSA6_ligand,3.675338079622664e-05
FilterItLogS_aryl,3.675161717864486e-05
GATS5s_aryl,3.673755506181056e-05
ATS2Z_base,3.66799847942902e-05
AATS0Z_base,3.665473712253244e-05
Xch-6d_ligand,3.664008791999271e-05
GATS2se_base,3.661722705734421e-05
MDEC-23_ligand,3.661373660521248e-05
ZMIC3_additive,3.660692077605549e-05
ATS1v_additive,3.659994707394124e-05
SMR_VSA6_additive,3.659769724526375e-05
ATSC5p_aryl,3.655008265112204e-05
SpDiam_Dzse_aryl,3.653384578496366e-05
MPC5_base,3.652853595895702e-05
NsssN_base,3.650004877337441e-05
GATS6d_base,3.649637872151965e-05
ATSC8i_product,3.649540092964902e-05
MATS1m_base,3.648550765553667e-05
ATS3m_base,3.642121687925634e-05
GATS3s_product,3.640552036598382e-05
MATS5pe_product,3.638991788891178e-05
EState_VSA1_additive,3.638175653897357e-05
VSA_EState1_base,3.636734413266924e-05
ATS6v_product,3.633301395875539e-05
ATS6d_additive,3.628364625511972e-05
GATS7c_base,3.626364013676694e-05
AATS0pe_aryl,3.623332108996403e-05
nAromBond_additive,3.622781927126706e-05
ATSC1m_product,3.62275494032687e-05
Xc-6d_base,3.621780643400303e-05
PEOE_VSA12_base,3.621233222688038e-05
ATS2v_aryl,3.616873427835109e-05
ATS6se_aryl,3.616331111239925e-05
SMR_VSA5_additive,3.616278272658593e-05
NaaCH_additive,3.615753080293872e-05
ATS5v_product,3.6146271747514e-05
AATSC5are_base,3.611613670456704e-05
ATS1dv_additive,3.606480128768516e-05
VE1_Dzp_base,3.606174783263448e-05
MATS1v_aryl,3.603439785835946e-05
ATSC3are_ligand,3.60306897702434e-05
ATSC3dv_base,3.601057994196116e-05
EState_VSA5_additive,3.59943956225659e-05
ATSC1p_aryl,3.598421904288891e-05
AMID_N_base,3.597532443112535e-05
AETA_eta_L_aryl,3.597347972632684e-05
VR2_Dzv_base,3.596878863887846e-05
ECIndex_additive,3.59520850959899e-05
ATSC0s_additive,3.591705540416523e-05
Spe_base,3.588780314516491e-05
ATS8are_base,3.587773404106253e-05
MPC3_base,3.586448195508567e-05
BCUTv-1l_ligand,3.584400506649426e-05
Mm_base,3.583948464475345e-05
piPC5_additive,3.582717886498349e-05
MATS6i_base,3.580197754563505e-05
MATS1d_base,3.57947552661165e-05
SpAbs_Dzse_base,3.579423436017619e-05
MATS1c_product,3.577983611209481e-05
nBondsS_ligand,3.574045549493092e-05
GATS7p_base,3.569916911877715e-05
PEOE_VSA2_base,3.569058153503878e-05
Mp_base,3.566598049382669e-05
VR2_DzZ_base,3.564918064388284e-05
ZMIC0_additive,3.560352671244239e-05
BIC2_product,3.558524139478837e-05
MATS3dv_ligand,3.558078247577645e-05
ATSC4v_base,3.557207400989835e-05
n6Ring_additive,3.556938784793675e-05
AATSC1d_base,3.551829821053478e-05
MATS3dv_base,3.550363940971789e-05
ATSC0se_additive,3.548093127776731e-05
Sm_additive,3.547358498081804e-05
ETA_dPsi_A_additive,3.547053055570028e-05
AATSC0Z_base,3.535109789508912e-05
VR2_Dzm_ligand,3.531829783748317e-05
ATS5i_product,3.531773681408053e-05
MATS5c_product,3.530985776229153e-05
AATS4are_base,3.530202302384259e-05
TMWC10_base,3.529219221627974e-05
Sp_additive,3.524831009809321e-05
ATS2se_aryl,3.522742675079659e-05
AATSC2c_base,3.521687235891359e-05
Xp-3d_additive,3.521020159067865e-05
ATS2v_base,3.519896844266786e-05
ATSC1Z_base,3.516313259918704e-05
MATS3are_product,3.515762324325598e-05
VR3_Dzi_base,3.514955066106046e-05
ATSC3se_product,3.514952208642418e-05
JGI5_base,3.514347949328285e-05
AATS2i_ligand,3.514271428990929e-05
ATSC8s_base,3.512336295202353e-05
ATS3Z_additive,3.509630380598261e-05
AXp-3dv_base,3.508294293841616e-05
SMR_VSA7_aryl,3.507395511369159e-05
AATSC6i_base,3.507299931640218e-05
GATS6d_product,3.505587946862098e-05
ATS0p_additive,3.504097240359319e-05
MATS2pe_base,3.504014911197767e-05
ATS1d_ligand,3.502377859846328e-05
ATS0are_aryl,3.497416339875431e-05
Mpe_aryl,3.49671314914248e-05
AATSC1se_aryl,3.494883605242498e-05
ATSC0d_additive,3.493511561568946e-05
VAdjMat_base,3.491145749409204e-05
SpAbs_Dzv_additive,3.485444909034521e-05
AETA_beta_ligand,3.485072629407233e-05
ATS1Z_base,3.483300955734223e-05
VE3_A_ligand,3.480403380143948e-05
TopoPSA(NO)_additive,3.479142480266084e-05
ATS1se_ligand,3.478751514727436e-05
GATS3pe_product,3.477505934577569e-05
SdO_additive,3.47494155019077e-05
Xp-6d_base,3.473473057692945e-05
GATS2s_base,3.473157239711766e-05
piPC2_additive,3.46930933172294e-05
VR1_Dzare_ligand,3.468375941763535e-05
ATS6i_product,3.468081412024754e-05
AATS8dv_ligand,3.463264528059129e-05
TIC3_product,3.461888887276223e-05
Sse_additive,3.460016902843565e-05
MWC03_base,3.459772675680851e-05
AATS6s_product,3.457876768417122e-05
AATSC3pe_base,3.454770034496695e-05
MATS5are_product,3.454440717767254e-05
AATS7p_ligand,3.447555070064631e-05
Xp-2dv_aryl,3.444919387945553e-05
ETA_epsilon_3_additive,3.444189223738482e-05
ATSC1i_ligand,3.442640372377831e-05
VR3_A_additive,3.442128745754041e-05
SdsN_base,3.44104371611578e-05
TMPC10_base,3.439976290718912e-05
AATSC4i_base,3.435718270770009e-05
ATS6v_base,3.43558298163935e-05
AATSC6v_base,3.432176476165845e-05
ATS4m_base,3.431530795411083e-05
MPC2_base,3.429161909577992e-05
ATS3p_ligand,3.427905910009725e-05
TIC2_base,3.427593026738113e-05
Xp-3dv_ligand,3.424100181870752e-05
ATSC5dv_product,3.419819264592511e-05
piPC5_base,3.417108986392545e-05
AATSC5dv_base,3.411912332113482e-05
ATS7p_additive,3.409229770137507e-05
ATS2p_ligand,3.401353525608856e-05
ATS6pe_base,3.399692367081552e-05
nH_aryl,3.397687825415596e-05
SpMAD_Dzare_ligand,3.396037716520038e-05
ATS7d_additive,3.395497007007604e-05
AATS8v_ligand,3.394499602747072e-05
Sv_base,3.391312299130739e-05
ATSC2d_product,3.381914880872113e-05
ATS0se_aryl,3.376332582557954e-05
Xp-4d_additive,3.371959032939879e-05
Xp-3d_ligand,3.368225125714927e-05
ATSC0are_additive,3.368076592430999e-05
MWC10_additive,3.368017029317351e-05
IC0_base,3.362161227124597e-05
ATS2are_additive,3.361883506356876e-05
nHBAcc_additive,3.361701977541e-05
AATSC3p_product,3.357992449172882e-05
MATS4Z_ligand,3.356062867753097e-05
AATS7d_ligand,3.355943367923118e-05
ATSC5are_product,3.355659192949945e-05
ATS1i_additive,3.351954304359614e-05
AATS2s_aryl,3.351599896032452e-05
SpAD_Dzse_aryl,3.348672707933632e-05
MATS1Z_aryl,3.347772303581072e-05
JGI4_ligand,3.343776655436183e-05
AATS7s_ligand,3.343545315185041e-05
ATSC0v_ligand,3.3406305600366e-05
SLogP_base,3.339228820531258e-05
TopoPSA_base,3.334874216590977e-05
GATS7m_base,3.330843193144773e-05
AATSC5v_aryl,3.329857274940192e-05
MATS5se_product,3.329071228026693e-05
SM1_Dzp_ligand,3.327315276887998e-05
ATSC7i_product,3.32567080131676e-05
ETA_eta_BR_ligand,3.32440508096453e-05
GATS5v_product,3.322490272118503e-05
ATSC5m_product,3.319913558350654e-05
SpMax_Dzi_base,3.318071582211684e-05
ECIndex_base,3.315891666215442e-05
GATS4s_base,3.315599757192211e-05
MATS5dv_product,3.308940169037256e-05
AATSC3s_aryl,3.308460758216653e-05
AATSC3dv_base,3.308303120988923e-05
ETA_epsilon_4_aryl,3.307107374379411e-05
AATS8are_ligand,3.30647225100966e-05
SpAD_DzZ_ligand,3.300346725898432e-05
ETA_dEpsilon_B_ligand,3.299911254954879e-05
ZMIC4_additive,3.296916091061562e-05
MATS4are_product,3.292817222300539e-05
MATS3se_base,3.291849777588187e-05
ATS6are_product,3.287497453223378e-05
SpDiam_Dzm_base,3.280425306499138e-05
MWC05_additive,3.278794967638614e-05
Kier2_product,3.278667122437226e-05
SMR_product,3.277457774506511e-05
apol_additive,3.275643441431027e-05
MATS1d_ligand,3.274345757501351e-05
GATS4are_base,3.273433797513701e-05
SpDiam_Dzv_ligand,3.271793955666113e-05
MPC3_additive,3.269615647551043e-05
SM1_Dzse_additive,3.266970267376899e-05
AATSC5v_product,3.266632933187707e-05
GATS3dv_product,3.265499948095855e-05
ATS1pe_additive,3.262925612514768e-05
TIC3_aryl,3.256898099251352e-05
BCUTi-1h_aryl,3.256081720368479e-05
SpAD_D_ligand,3.253438509246665e-05
VR1_A_additive,3.251941515661302e-05
MPC8_additive,3.250979304407357e-05
ATSC5are_base,3.250650294828197e-05
AXp-1d_ligand,3.248155316291574e-05
nBondsKD_additive,3.247600421529971e-05
SpAbs_Dzpe_ligand,3.244585714347308e-05
CIC0_base,3.244484474633272e-05
IC3_aryl,3.243272778952679e-05
VE1_Dzv_base,3.242739611709601e-05
ATS7d_aryl,3.240188746707386e-05
AATSC0m_base,3.238726445645438e-05
Xpc-4dv_aryl,3.237649430765875e-05
AATS3d_base,3.235725765479086e-05
ATS0m_additive,3.235120826830075e-05
ATS2are_ligand,3.233285553880654e-05
ATS7m_base,3.226141632964548e-05
GATS3d_base,3.222839517173473e-05
MATS7i_product,3.218246935084429e-05
AATS5pe_aryl,3.217437006056038e-05
ATS8m_additive,3.216172522152844e-05
ATSC2d_base,3.215910313305639e-05
Xp-3dv_base,3.212780082376188e-05
ATS1pe_base,3.206838073680168e-05
ATS8se_product,3.2064374178139e-05
MATS8v_product,3.203489215630043e-05
Xp-1d_additive,3.202438176162645e-05
Xp-1dv_base,3.201670237991845e-05
SpAbs_A_additive,3.200236718894812e-05
TopoShapeIndex_additive,3.198961178594125e-05
GATS2i_product,3.193881343389955e-05
BCUTd-1l_ligand,3.191179775768867e-05
PetitjeanIndex_additive,3.188067683782029e-05
TpiPC10_additive,3.185663625175169e-05
ATS4Z_base,3.185363148613855e-05
PEOE_VSA11_base,3.184601601446649e-05
AATSC1m_base,3.183652043181179e-05
Mse_aryl,3.178952168141506e-05
MAXsssCH_ligand,3.178555791358766e-05
GGI4_additive,3.1775075846987e-05
GATS4v_product,3.175936874043133e-05
VE1_A_additive,3.175452829839283e-05
GATS3se_product,3.174408618347869e-05
MWC04_additive,3.174087907892513e-05
SM1_Dzpe_additive,3.173934434574575e-05
GATS7Z_base,3.173407288822957e-05
piPC6_additive,3.170811495782408e-05
MPC6_base,3.169372346393e-05
nN_base,3.166892236804256e-05
ATS6m_additive,3.165133421960521e-05
ETA_epsilon_3_ligand,3.162799626563747e-05
MWC02_base,3.162706405691885e-05
fragCpx_additive,3.156351822153296e-05
MATS1Z_base,3.150558846458973e-05
AATSC6p_product,3.14933124976654e-05
SpDiam_D_additive,3.148169336408852e-05
Kier1_additive,3.148047377329499e-05
ATS7v_additive,3.145215555842342e-05
nBondsS_aryl,3.14367883618717e-05
ATSC6c_product,3.142574683393838e-05
MATS7c_ligand,3.139956419483904e-05
MATS6se_ligand,3.139631096933651e-05
SaaCH_product,3.138512315603746e-05
VR2_Dzse_base,3.13795395888109e-05
SMR_additive,3.135828418795155e-05
AATS7se_base,3.135240051491235e-05
